post_title;post_name;post_parent;ID;post_content;post_excerpt;post_status;post_password;menu_order;post_date;post_author;comment_status;sku;parent_sku;children;downloadable;virtual;stock;regular_price;sale_price;weight;length;width;height;tax_class;visibility;stock_status;backorders;sold_individually;low_stock_amount;manage_stock;tax_status;upsell_ids;crosssell_ids;purchase_note;sale_price_dates_from;sale_price_dates_to;download_limit;download_expiry;product_url;button_text;images;downloadable_files;product_page_url;meta:total_sales;tax:product_type;tax:product_visibility;tax:product_cat;tax:product_tag;tax:product_shipping_class;attribute:pa_color;attribute_data:pa_color;attribute:pa_size;attribute_data:pa_size
Puma Unisex Black Slip-On Sneakers;puma-unisex-black-slip-on-sneakers;;10071317;Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.;This is a simple product.;publish;;0;10/10/2024 19:19;1;open;woo-puma-unisex-black-slip-on-sneakers;;;no;no;;4774;;;;;;;;instock;no;no;;no;taxable;;;;;;0;0;;;;;http://localhost/p_shop/product/puma-unisex-black-slip-on-sneakers/;0;simple;;Kids;;;;;;
IMYOUNG Men Blue Printed Scoop Neck T-shirt;imyoung-men-blue-printed-scoop-neck-t-shirt;;10071369;Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.;This is a simple product.;publish;;0;10/10/2024 19:19;1;open;woo-imyoung-men-blue-printed-scoop-neck-t-shirt;;;no;no;;4921;;;;;;;;instock;no;no;;no;taxable;;;;;;0;0;;;;;http://localhost/p_shop/product/imyoung-men-blue-printed-scoop-neck-t-shirt/;0;simple;;Men;;;;;;
IMYOUNG Men Black Printed Scoop Neck T-shirt;imyoung-men-black-printed-scoop-neck-t-shirt;;10071371;Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.;This is a simple product.;publish;;0;10/10/2024 19:19;1;open;woo-imyoung-men-black-printed-scoop-neck-t-shirt;;;no;no;;4207;;;;;;;;instock;no;no;;no;taxable;;;;;;0;0;;;;;http://localhost/p_shop/product/imyoung-men-black-printed-scoop-neck-t-shirt/;0;simple;;Men;;;;;;
IMYOUNG Men Navy Blue Printed Scoop Neck T-shirt;imyoung-men-navy-blue-printed-scoop-neck-t-shirt;;10071373;Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.;This is a simple product.;publish;;0;10/10/2024 19:19;1;open;woo-imyoung-men-navy-blue-printed-scoop-neck-t-shirt;;;no;no;;5039;;;;;;;;instock;no;no;;no;taxable;;;;;;0;0;;;;;http://localhost/p_shop/product/imyoung-men-navy-blue-printed-scoop-neck-t-shirt/;0;simple;;Men;;;;;;
IMYOUNG Men Maroon Printed Scoop Neck T-shirt;imyoung-men-maroon-printed-scoop-neck-t-shirt;;10071375;Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.;This is a simple product.;publish;;0;10/10/2024 19:19;1;open;woo-imyoung-men-maroon-printed-scoop-neck-t-shirt;;;no;no;;4272;;;;;;;;instock;no;no;;no;taxable;;;;;;0;0;;;;;http://localhost/p_shop/product/imyoung-men-maroon-printed-scoop-neck-t-shirt/;0;simple;;Men;;;;;;
IMYOUNG Men White Printed Scoop Neck T-shirt;imyoung-men-white-printed-scoop-neck-t-shirt;;10071387;Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.;This is a simple product.;publish;;0;10/10/2024 19:19;1;open;woo-imyoung-men-white-printed-scoop-neck-t-shirt;;;no;no;;4728;;;;;;;;instock;no;no;;no;taxable;;;;;;0;0;;;;;http://localhost/p_shop/product/imyoung-men-white-printed-scoop-neck-t-shirt/;0;simple;;Men;;;;;;
IMYOUNG Men Peach-Coloured Printed Scoop Neck T-shirt;imyoung-men-peach-coloured-printed-scoop-neck-t-shirt;;10071395;Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.;This is a simple product.;publish;;0;10/10/2024 19:19;1;open;woo-imyoung-men-peach-coloured-printed-scoop-neck-t-shirt;;;no;no;;4195;;;;;;;;instock;no;no;;no;taxable;;;;;;0;0;;;;;http://localhost/p_shop/product/imyoung-men-peach-coloured-printed-scoop-neck-t-shirt/;0;simple;;Men;;;;;;
IMYOUNG Men Yellow Printed Scoop Neck T-shirt;imyoung-men-yellow-printed-scoop-neck-t-shirt;;10071397;Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.;This is a simple product.;publish;;0;10/10/2024 19:19;1;open;woo-imyoung-men-yellow-printed-scoop-neck-t-shirt;;;no;no;;4217;;;;;;;;instock;no;no;;no;taxable;;;;;;0;0;;;;;http://localhost/p_shop/product/imyoung-men-yellow-printed-scoop-neck-t-shirt/;0;simple;;Men;;;;;;
Jacques Lemans Women Black Analogue Watch 1-1811A;jacques-lemans-women-black-analogue-watch-1-1811a;;10071413;Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.;This is a simple product.;publish;;0;10/10/2024 19:19;1;open;woo-jacques-lemans-women-black-analogue-watch-1-1811a;;;no;no;;4495;;;;;;;;instock;no;no;;no;taxable;;;;;;0;0;;;;;http://localhost/p_shop/product/jacques-lemans-women-black-analogue-watch-1-1811a/;0;simple;;Men;;;;;;
Dennmarks Multicoloured Printed Wooden Serving Tray;dennmarks-multicoloured-printed-wooden-serving-tray;;10071443;Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.;This is a simple product.;publish;;0;10/10/2024 19:19;1;open;woo-dennmarks-multicoloured-printed-wooden-serving-tray;;;no;no;;4403;;;;;;;;instock;no;no;;no;taxable;;;;;;0;0;;;;;http://localhost/p_shop/product/dennmarks-multicoloured-printed-wooden-serving-tray/;0;simple;;Kids;;;;;;
Shoetopia Women White Solid Heels;shoetopia-women-white-solid-heels;;10071451;Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.;This is a simple product.;publish;;0;10/10/2024 19:19;1;open;woo-shoetopia-women-white-solid-heels;;;no;no;;4577;;;;;;;;instock;no;no;;no;taxable;;;;;;0;0;;;;;http://localhost/p_shop/product/shoetopia-women-white-solid-heels/;0;simple;;Men;;;;;;
Shoetopia Women Gold-Toned Woven Design Mules;shoetopia-women-gold-toned-woven-design-mules;;10071463;Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.;This is a simple product.;publish;;0;10/10/2024 19:19;1;open;woo-shoetopia-women-gold-toned-woven-design-mules;;;no;no;;4811;;;;;;;;instock;no;no;;no;taxable;;;;;;0;0;;;;;http://localhost/p_shop/product/shoetopia-women-gold-toned-woven-design-mules/;0;simple;;Men;;;;;;
Friskers Men Navy Blue Printed Round Neck T-shirt;friskers-men-navy-blue-printed-round-neck-t-shirt;;10071503;Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.;This is a simple product.;publish;;0;10/10/2024 19:19;1;open;woo-friskers-men-navy-blue-printed-round-neck-t-shirt;;;no;no;;4976;;;;;;;;instock;no;no;;no;taxable;;;;;;0;0;;;;;http://localhost/p_shop/product/friskers-men-navy-blue-printed-round-neck-t-shirt/;0;simple;;Men;;;;;;
Friskers Men Blue Printed Round Neck T-shirt;friskers-men-blue-printed-round-neck-t-shirt;;10071507;Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.;This is a simple product.;publish;;0;10/10/2024 19:19;1;open;woo-friskers-men-blue-printed-round-neck-t-shirt;;;no;no;;4555;;;;;;;;instock;no;no;;no;taxable;;;;;;0;0;;;;;http://localhost/p_shop/product/friskers-men-blue-printed-round-neck-t-shirt/;0;simple;;Men;;;;;;
Friskers Men Mustard Yellow Printed Round Neck T-shirt;friskers-men-mustard-yellow-printed-round-neck-t-shirt;;10071511;Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.;This is a simple product.;publish;;0;10/10/2024 19:19;1;open;woo-friskers-men-mustard-yellow-printed-round-neck-t-shirt;;;no;no;;4796;;;;;;;;instock;no;no;;no;taxable;;;;;;0;0;;;;;http://localhost/p_shop/product/friskers-men-mustard-yellow-printed-round-neck-t-shirt/;0;simple;;Men;;;;;;
Friskers Men Orange Printed Round Neck T-shirt;friskers-men-orange-printed-round-neck-t-shirt;;10071521;Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.;This is a simple product.;publish;;0;10/10/2024 19:19;1;open;woo-friskers-men-orange-printed-round-neck-t-shirt;;;no;no;;4132;;;;;;;;instock;no;no;;no;taxable;;;;;;0;0;;;;;http://localhost/p_shop/product/friskers-men-orange-printed-round-neck-t-shirt/;0;simple;;Men;;;;;;
Kenneth Cole Men Black Leather Formal Brogues;kenneth-cole-men-black-leather-formal-brogues;;10071591;Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.;This is a simple product.;publish;;0;10/10/2024 19:19;1;open;woo-kenneth-cole-men-black-leather-formal-brogues;;;no;no;;4678;;;;;;;;instock;no;no;;no;taxable;;;;;;0;0;;;;;http://localhost/p_shop/product/kenneth-cole-men-black-leather-formal-brogues/;0;simple;;Men;;;;;;
Kenneth Cole Men Brown Leather Formal Brogues;kenneth-cole-men-brown-leather-formal-brogues;;10071599;Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.;This is a simple product.;publish;;0;10/10/2024 19:19;1;open;woo-kenneth-cole-men-brown-leather-formal-brogues;;;no;no;;4454;;;;;;;;instock;no;no;;no;taxable;;;;;;0;0;;;;;http://localhost/p_shop/product/kenneth-cole-men-brown-leather-formal-brogues/;0;simple;;Men;;;;;;
Puma Men Black Solid Straight-Fit Joggers;puma-men-black-solid-straight-fit-joggers;;10071673;Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.;This is a simple product.;publish;;0;10/10/2024 19:19;1;open;woo-puma-men-black-solid-straight-fit-joggers;;;no;no;;4193;;;;;;;;instock;no;no;;no;taxable;;;;;;0;0;;;;;http://localhost/p_shop/product/puma-men-black-solid-straight-fit-joggers/;0;simple;;Men;;;;;;
Campus Men Navy Blue Mesh Running Shoes;campus-men-navy-blue-mesh-running-shoes;;10071787;Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.;This is a simple product.;publish;;0;10/10/2024 19:19;1;open;woo-campus-men-navy-blue-mesh-running-shoes;;;no;no;;4527;;;;;;;;instock;no;no;;no;taxable;;;;;;0;0;;;;;http://localhost/p_shop/product/campus-men-navy-blue-mesh-running-shoes/;0;simple;;Men;;;;;;
Campus Men Navy Mesh Running Shoes;campus-men-navy-mesh-running-shoes;;10071793;Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.;This is a simple product.;publish;;0;10/10/2024 19:19;1;open;woo-campus-men-navy-mesh-running-shoes;;;no;no;;4518;;;;;;;;instock;no;no;;no;taxable;;;;;;0;0;;;;;http://localhost/p_shop/product/campus-men-navy-mesh-running-shoes/;0;simple;;Men;;;;;;
Campus Men Blue Mesh Running Shoes;campus-men-blue-mesh-running-shoes;;10071795;Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.;This is a simple product.;publish;;0;10/10/2024 19:19;1;open;woo-campus-men-blue-mesh-running-shoes;;;no;no;;4683;;;;;;;;instock;no;no;;no;taxable;;;;;;0;0;;;;;http://localhost/p_shop/product/campus-men-blue-mesh-running-shoes/;0;simple;;Men;;;;;;
Campus Men Black Mesh Running Shoes;campus-men-black-mesh-running-shoes;;10071803;Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.;This is a simple product.;publish;;0;10/10/2024 19:19;1;open;woo-campus-men-black-mesh-running-shoes;;;no;no;;4150;;;;;;;;instock;no;no;;no;taxable;;;;;;0;0;;;;;http://localhost/p_shop/product/campus-men-black-mesh-running-shoes/;0;simple;;Men;;;;;;
Puma Girls Green Solid A.C.E. Leggings G Laurel Wreath Skinny-Fit Tights;puma-girls-green-solid-a-c-e-leggings-g-laurel-wreath-skinny-fit-tights;;10072215;Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.;This is a simple product.;publish;;0;10/10/2024 19:19;1;open;woo-puma-girls-green-solid-a.c.e.-leggings-g-laurel-wreath-skinny-fit-tights;;;no;no;;4697;;;;;;;;instock;no;no;;no;taxable;;;;;;0;0;;;;;http://localhost/p_shop/product/puma-girls-green-solid-a-c-e-leggings-g-laurel-wreath-skinny-fit-tights/;0;simple;;Kids;;;;;;
People Women Olive Green Striped Top;people-women-olive-green-striped-top;;10072299;Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.;This is a simple product.;publish;;0;10/10/2024 19:19;1;open;woo-people-women-olive-green-striped-top;;;no;no;;4849;;;;;;;;instock;no;no;;no;taxable;;;;;;0;0;;;;;http://localhost/p_shop/product/people-women-olive-green-striped-top/;0;simple;;Men;;;;;;
Metro Women Pink Solid Open Toe Flats;metro-women-pink-solid-open-toe-flats;;10072335;Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.;This is a simple product.;publish;;0;10/10/2024 19:19;1;open;woo-metro-women-pink-solid-open-toe-flats;;;no;no;;4624;;;;;;;;instock;no;no;;no;taxable;;;;;;0;0;;;;;http://localhost/p_shop/product/metro-women-pink-solid-open-toe-flats/;0;simple;;Men;;;;;;
Metro Women Blue Solid Heels;metro-women-blue-solid-heels;;10072339;Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.;This is a simple product.;publish;;0;10/10/2024 19:19;1;open;woo-metro-women-blue-solid-heels;;;no;no;;4216;;;;;;;;instock;no;no;;no;taxable;;;;;;0;0;;;;;http://localhost/p_shop/product/metro-women-blue-solid-heels/;0;simple;;Men;;;;;;
Metro Women Gold-Toned Solid T-Strap Flats;metro-women-gold-toned-solid-t-strap-flats;;10072343;Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.;This is a simple product.;publish;;0;10/10/2024 19:19;1;open;woo-metro-women-gold-toned-solid-t-strap-flats;;;no;no;;4387;;;;;;;;instock;no;no;;no;taxable;;;;;;0;0;;;;;http://localhost/p_shop/product/metro-women-gold-toned-solid-t-strap-flats/;0;simple;;Men;;;;;;
Metro Women Gold-Toned Solid Open Toe Flats;metro-women-gold-toned-solid-open-toe-flats;;10072347;Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.;This is a simple product.;publish;;0;10/10/2024 19:19;1;open;woo-metro-women-gold-toned-solid-open-toe-flats;;;no;no;;4280;;;;;;;;instock;no;no;;no;taxable;;;;;;0;0;;;;;http://localhost/p_shop/product/metro-women-gold-toned-solid-open-toe-flats/;0;simple;;Men;;;;;;
Metro Women Black Solid Open Toe Flats;metro-women-black-solid-open-toe-flats;;10072357;Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.;This is a simple product.;publish;;0;10/10/2024 19:19;1;open;woo-metro-women-black-solid-open-toe-flats;;;no;no;;4539;;;;;;;;instock;no;no;;no;taxable;;;;;;0;0;;;;;http://localhost/p_shop/product/metro-women-black-solid-open-toe-flats/;0;simple;;Men;;;;;;
FirstClap Kids Maroon Solid Slim-Fit Dungarees;firstclap-kids-maroon-solid-slim-fit-dungarees;;10072379;Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.;This is a simple product.;publish;;0;10/10/2024 19:19;1;open;woo-firstclap-kids-maroon-solid-slim-fit-dungarees;;;no;no;;4949;;;;;;;;instock;no;no;;no;taxable;;;;;;0;0;;;;;http://localhost/p_shop/product/firstclap-kids-maroon-solid-slim-fit-dungarees/;0;simple;;Kids;;;;;;
FirstClap Kids Off-White Solid Slim-Fit Denim Dungarees;firstclap-kids-off-white-solid-slim-fit-denim-dungarees;;10072381;Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.;This is a simple product.;publish;;0;10/10/2024 19:19;1;open;woo-firstclap-kids-off-white-solid-slim-fit-denim-dungarees;;;no;no;;4097;;;;;;;;instock;no;no;;no;taxable;;;;;;0;0;;;;;http://localhost/p_shop/product/firstclap-kids-off-white-solid-slim-fit-denim-dungarees/;0;simple;;Kids;;;;;;
FirstClap Kids Green Camouflage Printed Regular Fit Dungarees;firstclap-kids-green-camouflage-printed-regular-fit-dungarees;;10072389;Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.;This is a simple product.;publish;;0;10/10/2024 19:19;1;open;woo-firstclap-kids-green-camouflage-printed-regular-fit-dungarees;;;no;no;;4903;;;;;;;;instock;no;no;;no;taxable;;;;;;0;0;;;;;http://localhost/p_shop/product/firstclap-kids-green-camouflage-printed-regular-fit-dungarees/;0;simple;;Kids;;;;;;
FirstClap Kids Brown Camouflage Printed Regular Fit Dungarees;firstclap-kids-brown-camouflage-printed-regular-fit-dungarees;;10072391;Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.;This is a simple product.;publish;;0;10/10/2024 19:19;1;open;woo-firstclap-kids-brown-camouflage-printed-regular-fit-dungarees;;;no;no;;4457;;;;;;;;instock;no;no;;no;taxable;;;;;;0;0;;;;;http://localhost/p_shop/product/firstclap-kids-brown-camouflage-printed-regular-fit-dungarees/;0;simple;;Kids;;;;;;
FirstClap Kids Grey Camouflage Printed Slim-Fit Dungarees;firstclap-kids-grey-camouflage-printed-slim-fit-dungarees;;10072409;Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.;This is a simple product.;publish;;0;10/10/2024 19:19;1;open;woo-firstclap-kids-grey-camouflage-printed-slim-fit-dungarees;;;no;no;;4971;;;;;;;;instock;no;no;;no;taxable;;;;;;0;0;;;;;http://localhost/p_shop/product/firstclap-kids-grey-camouflage-printed-slim-fit-dungarees/;0;simple;;Kids;;;;;;
Femmora Women Pink & Green Night suit 125601;femmora-women-pink-green-night-suit-125601;;10072511;Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.;This is a simple product.;publish;;0;10/10/2024 19:19;1;open;woo-femmora-women-pink-&-green-night-suit-125601;;;no;no;;4731;;;;;;;;instock;no;no;;no;taxable;;;;;;0;0;;;;;http://localhost/p_shop/product/femmora-women-pink-green-night-suit-125601/;0;simple;;Men;;;;;;
Femmora Women Cream-Coloured Printed Night suit;femmora-women-cream-coloured-printed-night-suit;;10072515;Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.;This is a simple product.;publish;;0;10/10/2024 19:19;1;open;woo-femmora-women-cream-coloured-printed-night-suit;;;no;no;;4596;;;;;;;;instock;no;no;;no;taxable;;;;;;0;0;;;;;http://localhost/p_shop/product/femmora-women-cream-coloured-printed-night-suit/;0;simple;;Men;;;;;;
Femmora Women Peach-Coloured Solid Night suit;femmora-women-peach-coloured-solid-night-suit;;10072517;Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.;This is a simple product.;publish;;0;10/10/2024 19:19;1;open;woo-femmora-women-peach-coloured-solid-night-suit;;;no;no;;4125;;;;;;;;instock;no;no;;no;taxable;;;;;;0;0;;;;;http://localhost/p_shop/product/femmora-women-peach-coloured-solid-night-suit/;0;simple;;Men;;;;;;
Femmora Women Blue Printed Night suit 125002;femmora-women-blue-printed-night-suit-125002;;10072523;Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.;This is a simple product.;publish;;0;10/10/2024 19:19;1;open;woo-femmora-women-blue-printed-night-suit-125002;;;no;no;;5033;;;;;;;;instock;no;no;;no;taxable;;;;;;0;0;;;;;http://localhost/p_shop/product/femmora-women-blue-printed-night-suit-125002/;0;simple;;Men;;;;;;
Style Quotient Women Blue Self Design Top;style-quotient-women-blue-self-design-top;;10072629;Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.;This is a simple product.;publish;;0;10/10/2024 19:19;1;open;woo-style-quotient-women-blue-self-design-top;;;no;no;;4553;;;;;;;;instock;no;no;;no;taxable;;;;;;0;0;;;;;http://localhost/p_shop/product/style-quotient-women-blue-self-design-top/;0;simple;;Men;;;;;;
PERFKT-U Women Pink & Blue Printed Regular Fit Capris;perfkt-u-women-pink-blue-printed-regular-fit-capris;;10072929;Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.;This is a simple product.;publish;;0;10/10/2024 19:19;1;open;woo-perfkt-u-women-pink-&-blue-printed-regular-fit-capris;;;no;no;;4528;;;;;;;;instock;no;no;;no;taxable;;;;;;0;0;;;;;http://localhost/p_shop/product/perfkt-u-women-pink-blue-printed-regular-fit-capris/;0;simple;;Men;;;;;;
